,targetname,datetime_str,datetime_jd,M1,solar_presence,k1,flags,RA,DEC,RA_app,DEC_app,RA_rate,DEC_rate,AZ,EL,AZ_rate,EL_rate,sat_X,sat_Y,sat_PANG,siderealtime,airmass,magextinct,Tmag,Nmag,illumination,illum_defect,sat_sep,sat_vis,ang_width,PDObsLon,PDObsLat,PDSunLon,PDSunLat,SubSol_ang,SubSol_dist,NPole_ang,NPole_dist,EclLon,EclLat,r,r_rate,delta,delta_rate,lighttime,vel_sun,vel_obs,elong,elongFlag,alpha,lunar_elong,lunar_illum,sat_alpha,sunTargetPA,velocityPA,OrbPlaneAng,constellation,TDB-UT,ObsEclLon,ObsEclLat,NPole_RA,NPole_DEC,GlxLon,GlxLat,solartime,earth_lighttime,RA_3sigma,DEC_3sigma,SMAA_3sigma,SMIA_3sigma,Theta_3sigma,Area_3sigma,RSS_3sigma,r_3sigma,r_rate_3sigma,SBand_3sigma,XBand_3sigma,DoppDelay_3sigma,true_anom,hour_angle,alpha_true,PABLon,PABLat
705,Garradd (C/2009 P1),2012-Mar-06 09:30,2455992.895833333,8.8,*,4.5,t,214.43945,69.47868,214.50247,69.41704,-186.762,69.71091,0.437364,24.054019,320.33,6.11,-475965.93,269484.971,344.165,2.3759040365,2.438,0.35,10.512,,93.07349,,392622.8,*,,,,,,50.59,0.0,,,160.1144,40.0542,1.846444574942,12.4163881,1.26656538133934,1.576679,10.53370307,31.0077597,50.8914946,109.0619,/L,30.5176,75.1,94.8133,40.4377,230.691,78.466,-15.04013,UMi,66.185452,146.7931419,69.7406497,,,112.26283,45.823789,15.2216782672,0.000354,0.092,0.087,0.093,0.086,-20.673,0.0252141,0.127,162.4874,1.18e-05,0.4,1.45,0.001084,47.1847,-11.924260949,30.518,155.916,55.0597
706,Garradd (C/2009 P1),2012-Mar-06 09:40,2455992.902777778,8.8,*,4.5,m,214.4148,69.48192,214.47788,69.42027,-186.799,69.68117,1.411304,24.086304,319.88,17.13,-476079.09,269486.853,344.175,2.5430270107,2.435,0.349,10.512,,93.07419,,392636.4,*,,,,,,50.56,0.0,,,160.1127,40.0509,1.846494375159,12.417098,1.26657171180944,1.5800543,10.53375572,31.0073418,50.898087,109.0657,/L,30.516,75.0,94.8497,40.4356,230.658,78.444,-15.04516,UMi,66.185452,146.7762777,69.7335048,,,112.275961,45.824985,15.38837581,0.000354,0.092,0.087,0.093,0.086,-20.659,0.0252148,0.127,162.4839,1.18e-05,0.4,1.45,0.001084,47.1882,-11.755498203,30.5164,155.9088,55.0549
707,Garradd (C/2009 P1),2012-Mar-06 09:50,2455992.909722222,8.8,*,4.5,m,214.39014,69.48516,214.45327,69.42349,-186.839,69.65123,2.383669,24.149172,319.06,28.13,-476192.28,269488.728,344.185,2.7101499848,2.429,0.348,10.512,,93.07489,,392649.9,*,,,,,,50.52,0.0,,,160.111,40.0476,1.846544178223,12.4178079,1.26657805584907,1.5834472,10.53380848,31.0069239,50.9052617,109.0694,/L,30.5145,75.0,94.8855,40.4334,230.625,78.421,-15.05018,UMi,66.185452,146.7594188,69.7263586,,,112.289095,45.826178,15.5550731898,0.000354,0.092,0.087,0.093,0.086,-20.645,0.0252155,0.127,162.4803,1.18e-05,0.4,1.45,0.001084,47.1918,-11.586734898,30.5148,155.9016,55.05
708,Garradd (C/2009 P1),2012-Mar-06 10:00,2455992.916666667,8.8,*,4.5,m,214.36547,69.4884,214.42866,69.42671,-186.881,69.62098,3.353537,24.242536,317.85,39.09,-476305.52,269490.598,344.196,2.877272959,2.421,0.347,10.512,,93.07559,,392663.4,*,,,,,,50.49,0.0,,,160.1093,40.0443,1.846593984133,12.4185177,1.26658441354912,1.5868679,10.53386136,31.006506,50.9130078,109.0732,/L,30.5129,75.0,94.9208,40.4313,230.592,78.399,-15.05521,UMi,66.185452,146.7425651,69.719211,,,112.302231,45.827368,15.7217704003,0.000354,0.092,0.087,0.093,0.086,-20.631,0.0252162,0.127,162.4768,1.18e-05,0.4,1.45,0.001084,47.1953,-11.41797101,30.5132,155.8944,55.0452
709,Garradd (C/2009 P1),2012-Mar-06 10:10,2455992.923611111,8.8,*,4.5,m,214.34079,69.49164,214.40404,69.42993,-186.926,69.59033,4.319992,24.366276,316.27,50.0,-476418.79,269492.462,344.206,3.044395933,2.409,0.346,10.512,,93.07629,,392677.0,*,,,,,,50.46,0.0,,,160.1076,40.041,1.846643792889,12.4192274,1.26659078504081,1.5903262,10.53391435,31.006088,50.9213129,109.0769,/L,30.5113,75.0,94.9555,40.4291,230.559,78.377,-15.06023,UMi,66.185452,146.7257165,69.712062,,,112.31537,45.828555,15.8884674356,0.000354,0.092,0.087,0.093,0.086,-20.617,0.025217,0.127,162.4733,1.18e-05,0.4,1.45,0.001084,47.1988,-11.249206518,30.5117,155.8871,55.0404
710,Garradd (C/2009 P1),2012-Mar-06 10:20,2455992.930555556,8.8,*,4.5,m,214.3161,69.49488,214.3794,69.43315,-186.973,69.55916,5.282117,24.520231,314.32,60.84,-476532.11,269494.32,344.216,3.2115189071,2.395,0.344,10.512,,93.07699,,392690.5,*,,,,,,50.42,0.0,,,160.106,40.0377,1.84669360449,12.419937,1.26659717049551,1.5938323,10.53396745,31.0056701,50.9301637,109.0807,/L,30.5097,75.0,94.9896,40.427,230.525,78.354,-15.06526,UMi,66.185452,146.708873,69.7049113,,,112.328511,45.829739,16.0551642901,0.000354,0.092,0.087,0.093,0.086,-20.603,0.0252177,0.127,162.4697,1.18e-05,0.4,1.45,0.001084,47.2024,-11.0804414,30.5101,155.8799,55.0355
711,Garradd (C/2009 P1),2012-Mar-06 10:30,2455992.9375,8.8,*,4.5,m,214.2914,69.49812,214.35476,69.43637,-187.022,69.52737,6.239001,24.704206,311.99,71.61,-476645.48,269496.172,344.226,3.3786418811,2.379,0.341,10.512,,93.07769,,392704.0,*,,,,,,50.39,0.0,,,160.1043,40.0344,1.846743418937,12.4206465,1.26660357012437,1.5973959,10.53402068,31.0052521,50.9395458,109.0844,/L,30.5081,75.0,95.0231,40.4249,230.492,78.332,-15.0703,UMi,66.185452,146.6920345,69.6977589,,,112.341656,45.830919,16.2218609586,0.000354,0.092,0.087,0.093,0.086,-20.589,0.0252184,0.127,162.4662,1.18e-05,0.4,1.45,0.001084,47.2059,-10.911675634,30.5085,155.8727,55.0307
712,Garradd (C/2009 P1),2012-Mar-06 10:40,2455992.944444444,8.8,*,4.5,m,214.26669,69.50135,214.33011,69.43959,-187.074,69.49487,7.189737,24.917969,309.3,82.29,-476758.89,269498.018,344.236,3.545764855,2.36,0.338,10.512,,93.07838,,392717.5,*,,,,,,50.36,0.0,,,160.1026,40.0311,1.846793236229,12.4213559,1.26660998417789,1.6010269,10.53407402,31.0048342,50.9494439,109.0882,/L,30.5066,75.0,95.0561,40.4227,230.459,78.309,-15.07533,UMi,66.185452,146.6752009,69.6906046,,,112.354804,45.832097,16.3885574361,0.000354,0.092,0.087,0.093,0.086,-20.575,0.0252192,0.127,162.4627,1.18e-05,0.4,1.45,0.001084,47.2094,-10.742909199,30.5069,155.8655,55.0259
713,Garradd (C/2009 P1),2012-Mar-06 10:50,2455992.951388889,8.8,*,4.5,m,214.24197,69.50458,214.30545,69.4428,-187.129,69.46155,8.13342,25.161253,306.24,92.86,-476872.35,269499.858,344.247,3.7128878289,2.339,0.335,10.512,,93.07908,,392731.0,*,,,,,,50.33,0.0,,,160.1009,40.0278,1.846843056365,12.4220652,1.26661641294542,1.6047348,10.53412749,31.0044162,50.9598416,109.0919,/L,30.505,74.9,95.0885,40.4206,230.426,78.287,-15.08037,UMi,66.185452,146.6583722,69.6834484,,,112.367955,45.833272,16.555253718,0.000354,0.092,0.087,0.093,0.086,-20.561,0.0252199,0.127,162.4591,1.18e-05,0.4,1.45,0.001084,47.213,-10.574142073,30.5054,155.8583,55.021
714,Garradd (C/2009 P1),2012-Mar-06 11:00,2455992.958333333,8.8,*,4.5,m,214.21723,69.50781,214.28078,69.44601,-187.185,69.42731,9.069153,25.433754,302.83,103.32,-476985.86,269501.692,344.257,3.8800108028,2.316,0.332,10.512,,93.07978,,392744.4,*,,,,,,50.29,0.0,,,160.0992,40.0245,1.846892879346,12.4227745,1.26662285675463,1.6085291,10.53418108,31.0039982,50.9707214,109.0957,/L,30.5034,74.9,95.1204,40.4184,230.393,78.265,-15.0854,UMi,66.185453,146.6415485,69.6762901,,,112.381109,45.834445,16.7219498005,0.000354,0.092,0.087,0.093,0.086,-20.547,0.0252206,0.127,162.4556,1.18e-05,0.4,1.45,0.001084,47.2165,-10.405374235,30.5038,155.851,55.0162
715,Garradd (C/2009 P1),2012-Mar-06 11:10,2455992.965277778,8.8,*,4.5,m,214.19249,69.51104,214.25609,69.44923,-187.244,69.39204,9.996042,25.735138,299.05,113.65,-477099.42,269503.52,344.267,4.0471337766,2.291,0.329,10.512,,93.08047,,392757.9,*,,,,,,50.26,0.0,,,160.0976,40.0212,1.84694270517,12.4234837,1.26662931597082,1.6124192,10.5342348,31.0035803,50.9820651,109.0994,/L,30.5019,74.9,95.1517,40.4163,230.359,78.242,-15.09044,UMi,66.185453,146.6247296,69.6691297,,,112.394267,45.835615,16.8886456796,0.000354,0.092,0.087,0.093,0.086,-20.533,0.0252214,0.127,162.452,1.18e-05,0.4,1.45,0.001084,47.22,-10.236605665,30.5022,155.8438,55.0114
716,Garradd (C/2009 P1),2012-Mar-06 11:20,2455992.972222222,8.8,*,4.5,m,214.16774,69.51427,214.2314,69.45243,-187.305,69.35567,10.913197,26.065034,294.93,123.85,-477213.03,269505.341,344.277,4.2142567504,2.264,0.325,10.512,,93.08117,,392771.4,*,,,,,,50.23,0.0,,,160.0959,40.0179,1.846992533838,12.4241928,1.26663579099623,1.6164141,10.53428865,31.0031623,50.9938535,109.1032,/L,30.5003,74.9,95.1824,40.4142,230.326,78.22,-15.09548,UMi,66.185453,146.6079157,69.6619669,,,112.407428,45.836782,17.055341352,0.000354,0.092,0.087,0.093,0.086,-20.519,0.0252221,0.127,162.4485,1.18e-05,0.4,1.45,0.001084,47.2236,-10.067836342,30.5007,155.8366,55.0065
717,Garradd (C/2009 P1),2012-Mar-06 11:30,2455992.979166667,8.8,*,4.5,m,214.14297,69.51749,214.20669,69.45564,-187.369,69.31809,11.819732,26.423041,290.45,133.89,-477326.7,269507.156,344.288,4.3813797241,2.236,0.321,10.512,,93.08186,,392784.8,*,,,,,,50.19,0.0,,,160.0942,40.0147,1.847042365348,12.4249018,1.26664228226924,1.6205227,10.53434264,31.0027443,51.0060667,109.1069,/L,30.4987,74.9,95.2126,40.412,230.293,78.197,-15.10053,UMi,66.185453,146.5911067,69.6548018,,,112.420593,45.837947,17.2220368148,0.000354,0.092,0.087,0.093,0.086,-20.505,0.0252228,0.127,162.445,1.18e-05,0.4,1.45,0.001084,47.2271,-9.899066245,30.4991,155.8294,55.0017
718,Garradd (C/2009 P1),2012-Mar-06 11:40,2455992.986111111,8.8,*,4.5,m,214.11819,69.52072,214.18197,69.45885,-187.434,69.27921,12.714768,26.808726,285.64,143.78,-477440.41,269508.964,344.298,4.5485026978,2.207,0.316,10.512,,93.08256,,392798.3,*,,,,,,50.16,0.0,,,160.0925,40.0114,1.847092199702,12.4256107,1.2666487902635,1.6247537,10.53439676,31.0023263,51.0186836,109.1106,/L,30.4971,74.9,95.2423,40.4099,230.26,78.175,-15.10557,UMi,66.185453,146.5743027,69.6476341,,,112.433761,45.839109,17.3887320655,0.000354,0.092,0.087,0.093,0.086,-20.491,0.0252236,0.127,162.4414,1.18e-05,0.4,1.45,0.001084,47.2306,-9.730295356,30.4975,155.8222,54.9969
719,Garradd (C/2009 P1),2012-Mar-06 11:50,2455992.993055556,8.8,*,4.5,m,214.0934,69.52394,214.15724,69.46205,-187.502,69.23894,13.597424,27.221627,280.49,153.49,-477554.19,269510.766,344.308,4.7156256714,2.176,0.312,10.513,,93.08325,,392811.7,*,,,,,,50.13,0.0,,,160.0908,40.0081,1.847142036898,12.4263195,1.26665531548701,1.6291156,10.53445103,31.0019083,51.0316829,109.1144,/L,30.4956,74.9,95.2715,40.4078,230.226,78.152,-15.11062,UMi,66.185453,146.5575037,69.6404637,,,112.446934,45.840269,17.5554271019,0.000354,0.092,0.087,0.093,0.086,-20.477,0.0252243,0.127,162.4379,1.18e-05,0.4,1.45,0.001084,47.2342,-9.561523655,30.496,155.8149,54.992
720,Garradd (C/2009 P1),2012-Mar-06 12:00,2455993.0,8.8,*,4.5,m,214.06859,69.52716,214.1325,69.46526,-187.571,69.1972,14.466825,27.661249,275.01,163.01,-477668.02,269512.561,344.319,4.882748645,2.144,0.308,10.513,,93.08394,,392825.1,*,,,,,,50.09,0.0,,,160.0892,40.0048,1.847191876936,12.4270282,1.26666185848114,1.6336165,10.53450545,31.0014903,51.0450421,109.1181,/L,30.494,74.9,95.3001,40.4056,230.193,78.13,-15.11567,UMi,66.185453,146.5407098,69.6332907,,,112.46011,45.841427,17.7221219224,0.000354,0.092,0.087,0.093,0.086,-20.463,0.0252251,0.127,162.4343,1.18e-05,0.4,1.45,0.001084,47.2377,-9.392751124,30.4944,155.8077,54.9872
721,Garradd (C/2009 P1),2012-Mar-06 12:10,2455993.006944444,8.8,C,4.5,m,214.04378,69.53038,214.10774,69.46846,-187.643,69.15389,15.322093,28.127073,269.2,172.35,-477781.9,269514.348,344.329,5.0498716186,2.112,0.303,10.513,,93.08464,,392838.6,*,,,,,,50.06,0.0,,,160.0875,40.0015,1.847241719816,12.4277369,1.26666841981954,1.6382644,10.53456002,31.0010722,51.0587382,109.1218,/L,30.4924,74.9,95.3283,40.4035,230.16,78.107,-15.12072,UMi,66.185453,146.5239212,69.6261148,,,112.473291,45.842583,17.8888165258,0.000354,0.092,0.087,0.093,0.086,-20.449,0.0252258,0.127,162.4308,1.18e-05,0.4,1.45,0.001084,47.2412,-9.223977744,30.4928,155.8005,54.9824
722,Garradd (C/2009 P1),2012-Mar-06 12:20,2455993.013888889,8.8,C,4.5,m,214.01895,69.5336,214.08297,69.47166,-187.716,69.10895,16.162353,28.618549,263.07,181.48,-477895.85,269516.128,344.339,5.2169945921,2.079,0.298,10.513,,93.08533,,392852.0,*,,,,,,50.03,0.0,,,160.0858,39.9982,1.847291565537,12.4284455,1.26667500010705,1.6430669,10.53461474,31.0006542,51.0727476,109.1255,/L,30.4909,74.9,95.3559,40.4014,230.126,78.085,-15.12577,UMi,66.185453,146.5071378,69.6189359,,,112.486475,45.843737,18.055510911,0.000354,0.092,0.087,0.093,0.086,-20.435,0.0252265,0.127,162.4272,1.18e-05,0.4,1.45,0.001084,47.2448,-9.055203498,30.4913,155.7933,54.9775
723,Garradd (C/2009 P1),2012-Mar-06 12:30,2455993.020833333,8.8,N,4.5,m,213.9941,69.53681,214.05819,69.47485,-187.791,69.06229,16.986723,29.135101,256.63,190.4,-478009.85,269517.901,344.349,5.3841175656,2.046,0.293,10.513,,93.08602,,392865.4,*,,,,,,49.99,0.0,,,160.0841,39.9949,1.847341414098,12.429154,1.26668159997846,1.6480313,10.53466963,31.0002362,51.0870461,109.1293,/L,30.4893,74.8,95.3831,40.3993,230.093,78.062,-15.13082,UMi,66.185453,146.4903598,69.6117539,,,112.499664,45.844889,18.2222050778,0.000354,0.092,0.087,0.093,0.086,-20.421,0.0252273,0.127,162.4237,1.18e-05,0.4,1.45,0.001084,47.2483,-8.88642837,30.4897,155.7861,54.9727
724,Garradd (C/2009 P1),2012-Mar-06 12:40,2455993.027777778,8.8,N,4.5,m,213.96924,69.54002,214.03339,69.47805,-187.868,69.01384,17.794319,29.67613,249.89,199.1,-478123.92,269519.666,344.36,5.551240539,2.012,0.289,10.513,,93.08672,,392878.8,*,,,,,,49.96,0.0,,,160.0825,39.9916,1.847391265501,12.4298624,1.26668822009734,1.6531646,10.53472469,30.9998181,51.1016089,109.133,/L,30.4877,74.8,95.4097,40.3971,230.06,78.04,-15.13588,UMi,66.185453,146.4735873,69.6045688,,,112.512857,45.846039,18.388899026,0.000354,0.092,0.087,0.093,0.086,-20.407,0.025228,0.127,162.4201,1.18e-05,0.4,1.45,0.001084,47.2518,-8.717652342,30.4881,155.7788,54.9678
725,Garradd (C/2009 P1),2012-Mar-06 12:50,2455993.034722222,8.8,N,4.5,m,213.94437,69.54323,214.00858,69.48124,-187.946,68.96353,18.584248,30.241007,242.84,207.57,-478238.04,269521.423,344.37,5.7183635124,1.978,0.284,10.513,,93.08741,,392892.2,*,,,,,,49.93,0.0,,,160.0808,39.9883,1.847441119743,12.4305707,1.26669486115469,1.6584735,10.53477992,30.9994001,51.1164107,109.1367,/L,30.4862,74.8,95.436,40.395,230.026,78.017,-15.14093,UMi,66.185453,146.4568204,69.5973804,,,112.526054,45.847188,18.5555927563,0.000354,0.092,0.087,0.093,0.086,-20.393,0.0252288,0.127,162.4166,1.18e-05,0.4,1.45,0.001084,47.2554,-8.548875399,30.4866,155.7716,54.963
726,Garradd (C/2009 P1),2012-Mar-06 13:00,2455993.041666667,8.8,N,4.5,m,213.91948,69.54644,213.98376,69.48443,-188.026,68.91128,19.355608,30.829083,235.49,215.8,-478352.23,269523.171,344.38,5.8854864857,1.944,0.279,10.513,,93.0881,,392905.6,*,,,,,,49.89,0.0,,,160.0791,39.985,1.847490976826,12.4312789,1.26670152386761,1.6639644,10.53483534,30.998982,51.1314259,109.1405,/L,30.4846,74.8,95.4617,40.3929,229.993,77.994,-15.14599,UMi,66.185454,146.4400594,69.5901886,,,112.539255,45.848335,18.7222862694,0.000354,0.092,0.087,0.093,0.086,-20.379,0.0252295,0.127,162.413,1.18e-05,0.4,1.45,0.001084,47.2589,-8.380097527,30.485,155.7644,54.9581
727,Garradd (C/2009 P1),2012-Mar-06 13:10,2455993.048611111,8.8,A,4.5,m,213.89458,69.54964,213.95892,69.48762,-188.108,68.85705,20.107482,31.439684,227.85,223.79,-478466.48,269524.911,344.391,6.052609459,1.911,0.274,10.513,,93.0888,,392919.0,*,,,,,,49.86,0.0,,,160.0774,39.9817,1.847540836747,12.4319871,1.2667082089779,1.6696431,10.53489093,30.998564,51.1466284,109.1442,/L,30.483,74.8,95.4871,40.3908,229.959,77.972,-15.15105,UMi,66.185454,146.4233043,69.5829934,,,112.552461,45.84948,18.8889795665,0.000354,0.092,0.087,0.093,0.086,-20.365,0.0252302,0.127,162.4094,1.18e-05,0.4,1.45,0.001083,47.2624,-8.211318711,30.4834,155.7572,54.9533
728,Garradd (C/2009 P1),2012-Mar-06 13:20,2455993.055555556,8.8,A,4.5,m,213.86967,69.55285,213.93407,69.49081,-188.191,68.80075,20.838938,32.072111,219.93,231.52,-478580.79,269526.642,344.401,6.2197324323,1.877,0.269,10.513,,93.08949,,392932.4,*,,,,,,49.83,0.0,,,160.0758,39.9785,1.847590699508,12.4326951,1.26671491725059,1.6755154,10.53494672,30.9981459,51.1619916,109.1479,/L,30.4815,74.8,95.512,40.3886,229.926,77.949,-15.15611,UMi,66.185454,146.4065553,69.5757946,,,112.565671,45.850624,19.0556726495,0.000354,0.092,0.087,0.093,0.086,-20.351,0.025231,0.127,162.4059,1.18e-05,0.4,1.45,0.001083,47.266,-8.042538938,30.4819,155.75,54.9484
729,Garradd (C/2009 P1),2012-Mar-06 13:30,2455993.0625,8.8,A,4.5,m,213.84474,69.55605,213.9092,69.49399,-188.275,68.74235,21.549023,32.725644,211.72,238.98,-478695.17,269528.364,344.411,6.3868554055,1.844,0.264,10.513,,93.09019,,392945.8,*,,,,,,49.79,0.0,,,160.0741,39.9752,1.847640565108,12.4334031,1.26672164947249,1.6815864,10.53500271,30.9977278,51.177489,109.1516,/L,30.4799,74.8,95.5365,40.3865,229.892,77.927,-15.16117,UMi,66.185454,146.3898126,69.5685922,,,112.578886,45.851767,19.2223655204,0.000354,0.092,0.087,0.093,0.086,-20.337,0.0252317,0.127,162.4023,1.18e-05,0.4,1.45,0.001083,47.2695,-7.873758196,30.4803,155.7427,54.9436
730,Garradd (C/2009 P1),2012-Mar-06 13:40,2455993.069444444,8.8,,4.5,m,213.81979,69.55924,213.88432,69.49717,-188.36,68.68178,22.236759,33.399539,203.24,246.18,-478809.61,269530.077,344.422,6.5539783786,1.811,0.26,10.513,,93.09088,,392959.2,*,,,,,,49.76,0.0,,,160.0724,39.9719,1.847690433545,12.434111,1.26672840645059,1.687861,10.53505891,30.9973097,51.1930936,109.1553,/L,30.4783,74.8,95.5606,40.3844,229.859,77.904,-15.16623,UMi,66.185454,146.3730764,69.561386,,,112.592105,45.852909,19.3890581817,0.000354,0.092,0.087,0.093,0.086,-20.322,0.0252325,0.127,162.3988,1.18e-05,0.4,1.45,0.001083,47.273,-7.704976473,30.4787,155.7355,54.9387
731,Garradd (C/2009 P1),2012-Mar-06 13:50,2455993.076388889,8.8,,4.5,m,213.79483,69.56244,213.85943,69.50035,-188.446,68.619,22.901141,34.093032,194.49,253.09,-478924.11,269531.78,344.432,6.7211013518,1.779,0.255,10.513,,93.09158,,392972.6,*,,,,,,49.73,0.0,,,160.0707,39.9686,1.847740304821,12.4348188,1.26673518901055,1.6943437,10.53511532,30.9968916,51.2087782,109.1591,/L,30.4768,74.8,95.5844,40.3823,229.825,77.881,-15.17129,UMi,66.185454,146.3563469,69.554176,,,112.605328,45.854049,19.5557506364,0.000354,0.092,0.087,0.093,0.086,-20.308,0.0252332,0.127,162.3952,1.18e-05,0.4,1.46,0.001083,47.2766,-7.536193758,30.4771,155.7283,54.9339
732,Garradd (C/2009 P1),2012-Mar-06 14:00,2455993.083333333,8.8,,4.5,m,213.76986,69.56563,213.83452,69.50352,-188.534,68.55397,23.541128,34.805334,185.47,259.72,-479038.68,269533.473,344.442,6.8882243248,1.747,0.251,10.513,,93.09227,,392986.0,*,,,,,,49.69,0.0,,,160.0691,39.9653,1.847790178934,12.4355265,1.26674199799503,1.7010385,10.53517195,30.9964735,51.2245156,109.1628,/L,30.4752,74.8,95.6078,40.3802,229.792,77.859,-15.17636,UMi,66.185454,146.3396244,69.5469621,,,112.618556,45.855189,19.7224428879,0.000354,0.092,0.087,0.093,0.086,-20.294,0.0252339,0.127,162.3916,1.18e-05,0.4,1.46,0.001083,47.2801,-7.36741004,30.4756,155.7211,54.929
733,Garradd (C/2009 P1),2012-Mar-06 14:10,2455993.090277778,8.8,,4.5,m,213.74486,69.56882,213.80959,69.50669,-188.622,68.48664,24.155643,35.535633,176.18,266.05,-479153.31,269535.155,344.453,7.0553472979,1.716,0.246,10.513,,93.09297,,392999.4,*,,,,,,49.66,0.0,,,160.0674,39.962,1.847840055885,12.4362341,1.26674883426209,1.707949,10.5352288,30.9960554,51.2402785,109.1665,/L,30.4736,74.8,95.6308,40.378,229.758,77.836,-15.18142,UMi,66.185454,146.3229089,69.5397442,,,112.631788,45.856328,19.8891349399,0.000354,0.092,0.087,0.093,0.086,-20.28,0.0252347,0.127,162.3881,1.18e-05,0.4,1.46,0.001083,47.2836,-7.198625313,30.474,155.7139,54.9242
734,Garradd (C/2009 P1),2012-Mar-06 14:20,2455993.097222222,8.8,,4.5,m,213.71986,69.572,213.78465,69.50986,-188.711,68.41698,24.743561,36.283094,166.64,272.07,-479268.01,269536.827,344.463,7.2224702709,1.686,0.242,10.514,,93.09366,,393012.8,*,,,,,,49.63,0.0,,,160.0657,39.9587,1.847889935672,12.4369417,1.2667556986835,1.7150784,10.53528589,30.9956373,51.2560393,109.1702,/L,30.4721,74.8,95.6536,40.3759,229.725,77.813,-15.18649,UMi,66.185455,146.3062008,69.5325222,,,112.645025,45.857466,20.0558267965,0.000354,0.092,0.087,0.093,0.086,-20.266,0.0252354,0.127,162.3845,1.18e-05,0.4,1.46,0.001083,47.2872,-7.029839566,30.4724,155.7066,54.9193
